revol_util,grade,sub_grade
53.60%,B,B5
53.60%,B,B5
53.60%,B,B5
53.60%,B,B5
53.60%,C,C1
53.60%,C,C1
53.60%,C,C1
53.60%,C,C3
53.60%,C,C3
53.60%,C,C3
53.60%,C,C4
53.60%,C,C5
53.60%,C,C5
53.60%,C,C5
53.60%,D,D1
53.60%,D,D3
53.60%,D,D4
53.60%,D,D5
53.60%,E,E2
53.60%,E,E5
53.60%,F,F4
53.60%,G,G2
53.70%,A,A2
53.70%,A,A2
53.70%,A,A3
53.70%,A,A3
53.70%,A,A4
53.70%,A,A4
53.70%,A,A4
53.70%,A,A5
53.70%,A,A5
53.70%,A,A5
53.70%,A,A5
53.70%,A,A5
53.70%,B,B1
53.70%,B,B1
53.70%,B,B2
53.70%,B,B3
53.70%,B,B3
53.70%,B,B3
53.70%,B,B4
53.70%,B,B4
53.70%,B,B4
53.70%,B,B4
53.70%,B,B5
53.70%,B,B5
53.70%,B,B5
53.70%,C,C2
53.70%,C,C2
53.70%,C,C2
53.70%,C,C3
53.70%,C,C3
53.70%,C,C3
53.70%,C,C3
53.70%,C,C4
53.70%,C,C4
53.70%,C,C5
53.70%,C,C5
53.70%,C,C5
53.70%,D,D2
53.70%,D,D2
53.70%,D,D3
53.70%,D,D4
53.70%,D,D4
53.70%,D,D4
53.70%,D,D5
53.70%,D,D5
53.70%,E,E1
53.70%,E,E2
53.70%,E,E3
53.70%,E,E3
53.70%,F,F1
53.80%,A,A3
53.80%,A,A4
53.80%,A,A5
53.80%,B,B1
53.80%,B,B2
53.80%,B,B2
53.80%,B,B2
53.80%,B,B2
53.80%,B,B3
53.80%,B,B3
53.80%,B,B3
53.80%,B,B3
53.80%,B,B3
53.80%,B,B4
53.80%,B,B4
53.80%,B,B4
53.80%,C,C2
53.80%,C,C2
53.80%,C,C3
53.80%,C,C3
53.80%,C,C3
53.80%,C,C3
53.80%,C,C4
53.80%,C,C4
53.80%,C,C5
53.80%,C,C5
53.80%,D,D1
53.80%,D,D2
53.80%,D,D3
53.80%,D,D5
53.80%,D,D5
53.80%,D,D5
53.80%,E,E3
53.80%,E,E4
53.80%,F,F1
53.90%,A,A2
53.90%,A,A2
53.90%,A,A2
53.90%,A,A3
53.90%,A,A4
53.90%,A,A4
53.90%,A,A5
53.90%,A,A5
53.90%,A,A5
53.90%,A,A5
53.90%,A,A5
53.90%,A,A5
53.90%,B,B1
53.90%,B,B1
53.90%,B,B2
53.90%,B,B2
53.90%,B,B3
53.90%,B,B3
53.90%,B,B4
53.90%,B,B4
53.90%,B,B4
53.90%,B,B4
53.90%,B,B4
53.90%,B,B4
53.90%,B,B5
53.90%,B,B5
53.90%,B,B5
53.90%,B,B5
53.90%,C,C1
53.90%,C,C1
53.90%,C,C1
53.90%,C,C1
53.90%,C,C1
53.90%,C,C2
53.90%,C,C2
53.90%,C,C2
53.90%,C,C3
53.90%,C,C3
53.90%,C,C3
53.90%,C,C3
53.90%,C,C3
53.90%,C,C4
53.90%,C,C4
53.90%,C,C4
53.90%,C,C5
53.90%,C,C5
53.90%,D,D1
53.90%,D,D2
53.90%,D,D5
53.90%,D,D5
53.90%,E,E1
53.90%,E,E5
54%,A,A2
54%,A,A3
54%,A,A4
54%,A,A4
54%,A,A5
54%,A,A5
54%,A,A5
54%,A,A5
54%,B,B1
54%,B,B1
54%,B,B2
54%,B,B2
54%,B,B2
54%,B,B2
54%,B,B3
54%,B,B3
54%,B,B3
54%,B,B3
54%,B,B4
54%,B,B4
54%,B,B4
54%,B,B5
54%,B,B5
54%,B,B5
54%,B,B5
54%,B,B5
54%,B,B5
54%,C,C2
54%,C,C2
54%,C,C2
54%,C,C2
54%,C,C3
54%,C,C3
54%,C,C3
54%,C,C4
54%,C,C4
54%,C,C4
54%,D,D1
54%,D,D1
54%,D,D1
54%,D,D1
54%,D,D2
54%,D,D2
54%,D,D3
54%,D,D3
54%,D,D5
54%,E,E2
54%,E,E2
54.10%,A,A2
54.10%,A,A2
54.10%,A,A4
54.10%,A,A4
54.10%,A,A4
54.10%,A,A4
54.10%,A,A4
54.10%,A,A4
54.10%,A,A4
54.10%,A,A4
54.10%,A,A4
54.10%,A,A4
54.10%,A,A5
54.10%,A,A5
54.10%,A,A5
54.10%,A,A5
54.10%,A,A5
54.10%,B,B1
54.10%,B,B2
54.10%,B,B2
54.10%,B,B3
54.10%,B,B3
54.10%,B,B4
54.10%,B,B4
54.10%,B,B4
54.10%,B,B5
54.10%,C,C1
54.10%,C,C1
54.10%,C,C1
54.10%,C,C1
54.10%,C,C1
54.10%,C,C2
54.10%,C,C3
54.10%,C,C3
54.10%,C,C4
54.10%,C,C5
54.10%,C,C5
54.10%,C,C5
54.10%,C,C5
54.10%,C,C5
54.10%,D,D2
54.10%,D,D3
54.10%,D,D3
54.10%,D,D3
54.10%,D,D4
54.10%,E,E1
54.10%,E,E3
54.10%,F,F2
54.10%,F,F4
54.10%,G,G1
54.10%,G,G1
54.20%,A,A3
54.20%,A,A4
54.20%,A,A4
54.20%,A,A4
54.20%,A,A5
54.20%,A,A5
54.20%,A,A5
54.20%,A,A5
54.20%,B,B1
54.20%,B,B1
54.20%,B,B1
54.20%,B,B1
54.20%,B,B2
54.20%,B,B3
54.20%,B,B3
54.20%,B,B3
54.20%,B,B3
54.20%,B,B3
54.20%,B,B3
54.20%,B,B3
54.20%,B,B3
54.20%,B,B4
54.20%,B,B4
54.20%,B,B4
54.20%,B,B4
54.20%,B,B4
54.20%,B,B4
54.20%,B,B5
54.20%,B,B5
54.20%,B,B5
54.20%,B,B5
54.20%,B,B5
54.20%,C,C1
54.20%,C,C1
54.20%,C,C1
54.20%,C,C1
54.20%,C,C2
54.20%,C,C2
54.20%,C,C3
54.20%,D,D2
54.20%,D,D3
54.20%,D,D3
54.20%,D,D4
54.20%,D,D5
54.20%,E,E2
54.22%,C,C3
54.30%,A,A3
54.30%,A,A4
54.30%,A,A4
54.30%,A,A4
54.30%,A,A4
54.30%,A,A4
54.30%,A,A4
54.30%,A,A4
54.30%,A,A5
54.30%,A,A5
54.30%,A,A5
54.30%,A,A5
54.30%,B,B1
54.30%,B,B1
54.30%,B,B1
54.30%,B,B2
54.30%,B,B2
54.30%,B,B2
54.30%,B,B2
54.30%,B,B3
54.30%,B,B3
54.30%,B,B3
54.30%,B,B3
54.30%,B,B4
54.30%,B,B4
54.30%,B,B4
54.30%,B,B5
54.30%,B,B5
54.30%,B,B5
54.30%,C,C1
54.30%,C,C1
54.30%,C,C1
54.30%,C,C2
54.30%,C,C2
54.30%,C,C2
54.30%,C,C3
54.30%,C,C3
54.30%,C,C3
54.30%,C,C4
54.30%,C,C4
54.30%,C,C4
54.30%,C,C4
54.30%,C,C5
54.30%,D,D2
54.30%,D,D2
54.30%,D,D2
54.30%,D,D2
54.30%,D,D3
54.30%,D,D3
54.30%,D,D4
54.30%,D,D5
54.30%,E,E3
54.30%,G,G1
54.40%,A,A3
54.40%,A,A4
54.40%,A,A5
54.40%,A,A5
54.40%,A,A5
54.40%,B,B2
54.40%,B,B2
54.40%,B,B2
54.40%,B,B2
54.40%,B,B2
54.40%,B,B3
54.40%,B,B3
54.40%,B,B3
54.40%,B,B3
54.40%,B,B4
54.40%,B,B5
54.40%,C,C1
54.40%,C,C1
54.40%,C,C1
54.40%,C,C1
54.40%,C,C2
54.40%,C,C2
54.40%,C,C3
54.40%,C,C4
54.40%,C,C5
54.40%,D,D2
54.40%,D,D2
54.40%,D,D3
54.40%,D,D4
54.40%,E,E1
54.40%,E,E3
54.40%,E,E3
54.40%,E,E3
54.40%,E,E4
54.40%,E,E5
54.50%,A,A2
54.50%,A,A3
54.50%,A,A3
54.50%,A,A4
54.50%,A,A4
54.50%,A,A4
54.50%,A,A4
54.50%,A,A5
54.50%,A,A5
54.50%,A,A5
54.50%,A,A5
54.50%,B,B1
54.50%,B,B2
54.50%,B,B2
54.50%,B,B3
54.50%,B,B3
54.50%,B,B4
54.50%,B,B4
54.50%,B,B4
54.50%,C,C1
54.50%,C,C1
54.50%,C,C1
54.50%,C,C1
54.50%,C,C1
54.50%,C,C2
54.50%,C,C2
54.50%,C,C2
54.50%,C,C2
54.50%,C,C3
54.50%,C,C4
54.50%,D,D2
54.50%,D,D2
54.50%,D,D2
54.50%,D,D3
54.50%,D,D3
54.50%,D,D5
54.50%,E,E1
54.50%,E,E2
54.50%,E,E3
54.50%,F,F3
54.50%,F,F3
54.50%,F,F4
54.60%,A,A3
54.60%,A,A3
54.60%,A,A4
54.60%,A,A4
54.60%,A,A4
54.60%,A,A4
54.60%,A,A4
54.60%,A,A5
54.60%,A,A5
54.60%,B,B1
54.60%,B,B1
54.60%,B,B1
54.60%,B,B2
54.60%,B,B2
54.60%,B,B2
54.60%,B,B2
54.60%,B,B2
54.60%,B,B2
54.60%,B,B3
54.60%,B,B3
54.60%,B,B3
54.60%,B,B3
54.60%,B,B4
54.60%,B,B4
54.60%,B,B4
54.60%,B,B5
54.60%,B,B5
54.60%,B,B5
54.60%,B,B5
54.60%,B,B5
54.60%,B,B5
54.60%,B,B5
54.60%,B,B5
54.60%,C,C1
54.60%,C,C2
54.60%,C,C2
54.60%,C,C2
54.60%,C,C2
54.60%,C,C3
54.60%,C,C3
54.60%,C,C4
54.60%,C,C4
54.60%,C,C5
54.60%,D,D1
54.60%,D,D1
54.60%,D,D3
54.60%,D,D4
54.60%,E,E2
54.60%,E,E4
54.60%,F,F2
54.60%,F,F3
54.70%,A,A3
54.70%,A,A3
54.70%,A,A3
54.70%,A,A4
54.70%,A,A4
54.70%,A,A4
54.70%,A,A4
54.70%,A,A5
54.70%,B,B1
54.70%,B,B2
54.70%,B,B2
54.70%,B,B3
54.70%,B,B3
54.70%,B,B3
54.70%,B,B3
54.70%,B,B4
54.70%,B,B4
54.70%,B,B4
54.70%,B,B5
54.70%,B,B5
54.70%,B,B5
54.70%,B,B5
54.70%,C,C1
54.70%,C,C2
54.70%,C,C2
54.70%,C,C2
54.70%,C,C2
54.70%,C,C2
54.70%,C,C3
54.70%,C,C3
54.70%,C,C3
54.70%,C,C4
54.70%,C,C5
54.70%,D,D2
54.70%,D,D3
54.70%,D,D3
54.70%,D,D3
54.70%,D,D3
54.70%,D,D4
54.70%,D,D4
54.70%,D,D4
54.70%,E,E2
54.70%,E,E3
54.70%,E,E3
54.70%,E,E5
54.80%,A,A2
54.80%,A,A3
54.80%,A,A3
54.80%,A,A4
54.80%,A,A5
54.80%,A,A5
54.80%,A,A5
54.80%,B,B1
54.80%,B,B2
54.80%,B,B2
54.80%,B,B2
54.80%,B,B3
54.80%,B,B3
54.80%,B,B4
54.80%,B,B4
54.80%,B,B4
54.80%,B,B5
54.80%,B,B5
54.80%,B,B5
54.80%,B,B5
54.80%,B,B5
54.80%,B,B5
54.80%,B,B5
54.80%,C,C1
54.80%,C,C1
54.80%,C,C2
54.80%,C,C2
54.80%,C,C2
54.80%,C,C2
54.80%,C,C3
54.80%,C,C3
54.80%,C,C4
54.80%,C,C4
54.80%,C,C4
54.80%,C,C5
54.80%,C,C5
54.80%,C,C5
54.80%,D,D2
54.80%,D,D2
54.80%,D,D2
54.80%,D,D2
54.80%,D,D3
54.80%,D,D3
54.80%,D,D3
54.80%,D,D3
54.80%,D,D4
54.80%,D,D4
54.90%,A,A1
54.90%,A,A2
54.90%,A,A2
54.90%,A,A3
54.90%,A,A4
54.90%,A,A4
54.90%,A,A5
54.90%,A,A5
54.90%,A,A5
54.90%,A,A5
54.90%,B,B1
54.90%,B,B1
54.90%,B,B2
54.90%,B,B2
54.90%,B,B2
54.90%,B,B3
54.90%,B,B3
54.90%,B,B3
54.90%,B,B3
54.90%,B,B3
54.90%,B,B4
54.90%,B,B4
54.90%,B,B4
54.90%,B,B4
54.90%,B,B5
54.90%,B,B5
54.90%,B,B5
54.90%,B,B5
54.90%,C,C1
54.90%,C,C2
54.90%,C,C2
54.90%,C,C2
54.90%,C,C2
54.90%,C,C2
54.90%,C,C2
54.90%,C,C4
54.90%,C,C4
54.90%,D,D1
54.90%,D,D1
54.90%,D,D2
54.90%,D,D3
54.90%,D,D5
54.90%,E,E1
54.90%,E,E2
54.90%,F,F2
54.90%,F,F4
55%,A,A2
55%,A,A3
55%,A,A4
55%,A,A4
55%,A,A4
55%,A,A5
55%,A,A5
55%,B,B1
55%,B,B1
55%,B,B2
55%,B,B2
55%,B,B3
55%,B,B3
55%,B,B3
55%,B,B3
55%,B,B4
55%,B,B5
55%,B,B5
55%,C,C1
55%,C,C1
55%,C,C2
55%,C,C2
55%,C,C2
55%,C,C3
55%,C,C4
55%,C,C4
55%,C,C5
55%,C,C5
55%,D,D1
55%,D,D2
55%,D,D3
55%,D,D3
55%,D,D3
55%,D,D5
55%,E,E1
55%,E,E2
55%,E,E2
55%,E,E3
55%,E,E3
55%,E,E3
55%,E,E3
55%,E,E4
55%,F,F2
55%,F,F3
55%,F,F4
55.10%,A,A1
55.10%,A,A2
55.10%,A,A3
55.10%,A,A4
55.10%,A,A4
55.10%,A,A4
55.10%,A,A4
55.10%,A,A4
55.10%,A,A4
55.10%,A,A4
55.10%,A,A5
55.10%,A,A5
55.10%,B,B2
55.10%,B,B2
55.10%,B,B2
55.10%,B,B3
55.10%,B,B3
55.10%,B,B3
55.10%,B,B3
55.10%,B,B4
55.10%,B,B4
55.10%,B,B5
55.10%,B,B5
55.10%,B,B5
55.10%,C,C1
55.10%,C,C1
55.10%,C,C1
55.10%,C,C1
55.10%,C,C1
55.10%,C,C2
55.10%,C,C2
55.10%,C,C3
55.10%,C,C3
55.10%,C,C4
55.10%,C,C4
55.10%,C,C5
55.10%,C,C5
55.10%,D,D1
55.10%,D,D1
55.10%,D,D2
55.10%,D,D2
55.10%,D,D3
55.10%,D,D3
55.10%,D,D4
55.10%,D,D4
55.10%,D,D4
55.10%,D,D5
55.10%,E,E1
55.10%,E,E1
55.10%,E,E3
55.10%,E,E3
55.10%,E,E4
55.20%,A,A1
55.20%,A,A1
55.20%,A,A1
55.20%,A,A2
55.20%,A,A4
55.20%,A,A4
55.20%,A,A4
55.20%,A,A5
55.20%,A,A5
55.20%,A,A5
55.20%,A,A5
55.20%,B,B1
55.20%,B,B1
55.20%,B,B2
55.20%,B,B2
55.20%,B,B3
55.20%,B,B3
55.20%,B,B3
55.20%,B,B4
55.20%,B,B4
55.20%,B,B4
55.20%,B,B4
55.20%,B,B4
55.20%,B,B4
55.20%,B,B5
55.20%,B,B5
55.20%,C,C1
55.20%,C,C1
55.20%,C,C1
55.20%,C,C1
55.20%,C,C2
55.20%,C,C2
55.20%,C,C2
55.20%,C,C2
55.20%,C,C2
55.20%,C,C4
55.20%,C,C4
55.20%,C,C4
55.20%,C,C5
55.20%,D,D2
55.20%,D,D3
55.20%,D,D4
55.20%,D,D5
55.20%,D,D5
55.20%,E,E1
55.20%,E,E1
55.20%,E,E1
55.20%,E,E1
55.20%,E,E4
55.20%,F,F1
55.30%,A,A5
55.30%,A,A5
55.30%,A,A5
55.30%,A,A5
55.30%,B,B3
55.30%,B,B3
55.30%,B,B3
55.30%,B,B3
55.30%,B,B3
55.30%,B,B3
55.30%,B,B3
55.30%,B,B3
55.30%,B,B4
55.30%,B,B4
55.30%,B,B4
55.30%,B,B4
55.30%,B,B5
55.30%,B,B5
55.30%,C,C1
55.30%,C,C1
55.30%,C,C1
55.30%,C,C1
55.30%,C,C2
55.30%,C,C2
55.30%,C,C3
55.30%,C,C3
55.30%,C,C3
55.30%,C,C3
55.30%,D,D1
55.30%,D,D2
55.30%,D,D3
55.30%,D,D3
55.30%,D,D3
55.30%,D,D4
55.30%,D,D4
55.30%,D,D4
55.30%,D,D4
55.30%,D,D5
55.30%,E,E1
55.30%,E,E2
55.30%,F,F2
55.30%,F,F5
55.30%,F,F5
55.40%,A,A2
55.40%,A,A2
55.40%,A,A3
55.40%,A,A3
55.40%,A,A4
55.40%,A,A4
55.40%,A,A4
55.40%,A,A4
55.40%,A,A5
55.40%,A,A5
55.40%,A,A5
55.40%,B,B1
55.40%,B,B2
55.40%,B,B2
55.40%,B,B3
55.40%,B,B3
55.40%,B,B3
55.40%,B,B3
55.40%,B,B4
55.40%,B,B4
55.40%,B,B4
55.40%,B,B4
55.40%,B,B5
55.40%,B,B5
55.40%,B,B5
55.40%,B,B5
55.40%,B,B5
55.40%,B,B5
55.40%,B,B5
55.40%,B,B5
55.40%,C,C1
55.40%,C,C1
55.40%,C,C2
55.40%,C,C5
55.40%,D,D2
55.40%,D,D2
55.40%,D,D3
55.40%,D,D3
55.40%,D,D4
55.40%,D,D4
55.40%,D,D5
55.40%,D,D5
55.40%,D,D5
55.40%,E,E1
55.40%,E,E3
55.40%,E,E4
55.40%,E,E5
55.40%,F,F1
55.40%,F,F2
55.50%,A,A1
55.50%,A,A3
55.50%,A,A3
55.50%,A,A4
55.50%,A,A4
55.50%,A,A4
55.50%,A,A4
55.50%,A,A5
55.50%,A,A5
55.50%,A,A5
55.50%,A,A5
55.50%,B,B1
55.50%,B,B1
55.50%,B,B2
55.50%,B,B2
55.50%,B,B2
55.50%,B,B2
55.50%,B,B3
55.50%,B,B3
55.50%,B,B4
55.50%,B,B5
55.50%,B,B5
55.50%,B,B5
55.50%,C,C1
55.50%,C,C1
55.50%,C,C1
55.50%,C,C1
55.50%,C,C1
55.50%,C,C2
55.50%,C,C2
55.50%,C,C3
55.50%,C,C3
55.50%,C,C3
55.50%,C,C4
55.50%,C,C4
55.50%,C,C5
55.50%,D,D1
55.50%,D,D2
55.50%,D,D2
55.50%,D,D3
55.50%,D,D3
55.50%,D,D4
55.50%,D,D4
55.50%,D,D5
55.50%,D,D5
55.50%,E,E1
55.50%,E,E2
55.50%,E,E2
55.50%,E,E3
55.50%,E,E3
55.50%,E,E4
55.50%,F,F2
55.60%,A,A3
55.60%,A,A3
55.60%,A,A3
55.60%,A,A4
55.60%,A,A5
55.60%,B,B1
55.60%,B,B1
55.60%,B,B1
55.60%,B,B1
55.60%,B,B1
55.60%,B,B2
55.60%,B,B3
55.60%,B,B3
55.60%,B,B3
55.60%,B,B3
55.60%,B,B3
55.60%,B,B3
55.60%,B,B3
55.60%,B,B4
55.60%,B,B4
55.60%,B,B4
55.60%,B,B5
55.60%,B,B5
55.60%,C,C1
55.60%,C,C1
55.60%,C,C1
55.60%,C,C2
55.60%,C,C3
55.60%,C,C4
55.60%,D,D1
55.60%,D,D2
55.60%,D,D2
55.60%,D,D3
55.60%,D,D3
55.60%,D,D3
55.60%,D,D5
55.60%,D,D5
55.60%,E,E1
55.60%,E,E4
55.70%,A,A2
55.70%,A,A2
55.70%,A,A2
55.70%,A,A4
55.70%,A,A4
55.70%,A,A5
55.70%,A,A5
55.70%,A,A5
55.70%,A,A5
55.70%,A,A5
55.70%,B,B1
55.70%,B,B2
55.70%,B,B2
55.70%,B,B2
55.70%,B,B2
55.70%,B,B2
55.70%,B,B2
55.70%,B,B3
55.70%,B,B3
55.70%,B,B3
55.70%,B,B4
55.70%,B,B4
55.70%,B,B4
55.70%,B,B4
55.70%,B,B4
55.70%,B,B4
55.70%,B,B4
55.70%,B,B4
55.70%,B,B4
55.70%,B,B5
55.70%,C,C1
55.70%,C,C1
55.70%,C,C2
55.70%,C,C2
55.70%,C,C2
55.70%,C,C3
55.70%,C,C3
55.70%,C,C3
55.70%,C,C4
55.70%,C,C5
55.70%,D,D2
55.70%,D,D2
55.70%,D,D3
55.70%,D,D5
55.70%,D,D5
55.70%,E,E2
55.70%,F,F1
55.70%,F,F2
55.80%,A,A1
55.80%,A,A1
55.80%,A,A3
55.80%,A,A3
55.80%,A,A3
55.80%,A,A3
55.80%,A,A3
55.80%,A,A4
55.80%,A,A4
55.80%,A,A4
55.80%,A,A4
55.80%,A,A4
55.80%,A,A5
55.80%,A,A5
55.80%,A,A5
55.80%,B,B1
55.80%,B,B1
55.80%,B,B3
55.80%,B,B3
55.80%,B,B3
55.80%,B,B3
55.80%,B,B3
55.80%,B,B4
55.80%,B,B5
55.80%,B,B5
55.80%,B,B5
55.80%,C,C1
55.80%,C,C1
55.80%,C,C1
55.80%,C,C1
55.80%,C,C1
55.80%,C,C3
55.80%,C,C3
55.80%,C,C3
55.80%,C,C3
55.80%,C,C3
55.80%,C,C3
55.80%,C,C3
55.80%,C,C4
55.80%,C,C5
55.80%,C,C5
55.80%,D,D1
55.80%,D,D2
55.80%,D,D2
55.80%,D,D4
55.80%,D,D5
55.80%,D,D5
55.80%,D,D5
55.80%,E,E1
55.80%,E,E3
55.80%,E,E4
55.80%,E,E5
55.80%,F,F5
55.90%,A,A1
55.90%,A,A2
55.90%,A,A3
55.90%,A,A3
55.90%,A,A4
55.90%,A,A4
55.90%,A,A4
55.90%,A,A4
55.90%,A,A5
55.90%,A,A5
55.90%,B,B1
55.90%,B,B1
55.90%,B,B2
55.90%,B,B2
55.90%,B,B3
55.90%,B,B3
55.90%,B,B4
55.90%,B,B5
55.90%,B,B5
55.90%,B,B5
55.90%,C,C1
55.90%,C,C2
55.90%,C,C2
55.90%,C,C2
55.90%,C,C4
55.90%,C,C4
55.90%,C,C5
55.90%,D,D1
55.90%,D,D1
55.90%,D,D2
55.90%,D,D2
55.90%,D,D2
55.90%,D,D3
55.90%,D,D3
55.90%,D,D4
55.90%,D,D5
56%,A,A2
56%,A,A3
56%,A,A4
56%,A,A4
56%,A,A5
56%,A,A5
56%,A,A5
56%,B,B1
56%,B,B1
56%,B,B1
56%,B,B1
56%,B,B1
56%,B,B2
56%,B,B2
56%,B,B2
56%,B,B3
56%,B,B3
56%,B,B4
56%,B,B4
56%,B,B5
56%,B,B5
56%,C,C1
56%,C,C1
56%,C,C1
56%,C,C2
56%,C,C2
56%,C,C3
56%,C,C3
56%,C,C5
56%,D,D1
56%,D,D2
56%,D,D3
56%,D,D3
56%,D,D3
56%,D,D3
56%,D,D3
56%,D,D4
56%,D,D4
56%,D,D5
56%,E,E1
56.10%,A,A2
56.10%,A,A2
56.10%,A,A4
56.10%,A,A4
56.10%,A,A4
56.10%,A,A5
56.10%,A,A5
56.10%,A,A5
56.10%,B,B1
56.10%,B,B1
56.10%,B,B1
56.10%,B,B2
56.10%,B,B2
56.10%,B,B3
56.10%,B,B3
56.10%,B,B3
56.10%,B,B3
56.10%,B,B4
56.10%,B,B4
56.10%,B,B4
56.10%,B,B5
56.10%,B,B5
56.10%,B,B5
56.10%,B,B5
56.10%,B,B5
56.10%,C,C1
56.10%,C,C1
56.10%,C,C1
56.10%,C,C2
56.10%,C,C2
56.10%,C,C2
56.10%,C,C2
56.10%,C,C3
56.10%,C,C4
56.10%,C,C5
56.10%,C,C5
56.10%,D,D2
56.10%,D,D2
56.10%,D,D2
56.10%,D,D3
56.10%,D,D4
56.10%,E,E3
56.10%,E,E3
56.10%,F,F2
56.20%,A,A4
56.20%,A,A5
56.20%,A,A5
56.20%,A,A5
56.20%,A,A5
56.20%,A,A5
56.20%,A,A5
56.20%,B,B1
56.20%,B,B1
56.20%,B,B1
56.20%,B,B1
56.20%,B,B3
56.20%,B,B3
56.20%,B,B3
56.20%,B,B3
56.20%,B,B3
56.20%,B,B4
56.20%,B,B4
56.20%,B,B4
56.20%,B,B5
56.20%,B,B5
56.20%,B,B5
56.20%,B,B5
56.20%,B,B5
56.20%,B,B5
56.20%,B,B5
56.20%,C,C1
56.20%,C,C1
56.20%,C,C1
56.20%,C,C1
56.20%,C,C4
56.20%,C,C4
56.20%,C,C4
56.20%,C,C4
56.20%,D,D2
56.20%,D,D3
56.20%,D,D4
56.20%,D,D5
56.20%,E,E1
56.20%,E,E1
56.20%,E,E2
56.26%,A,A3
56.30%,A,A4
56.30%,A,A5
56.30%,A,A5
56.30%,A,A5
56.30%,B,B1
56.30%,B,B2
56.30%,B,B3
56.30%,B,B3
56.30%,B,B3
56.30%,B,B3
56.30%,B,B4
56.30%,B,B4
56.30%,B,B4
56.30%,B,B4
56.30%,B,B5
56.30%,B,B5
56.30%,C,C1
56.30%,C,C1
56.30%,C,C2
56.30%,C,C2
56.30%,C,C2
56.30%,C,C2
56.30%,C,C2
56.30%,C,C2
56.30%,C,C3
56.30%,C,C3
56.30%,C,C3
56.30%,C,C3
56.30%,C,C3
56.30%,C,C4
56.30%,C,C4
56.30%,C,C5
56.30%,D,D1
56.30%,D,D2
56.30%,D,D2
56.30%,D,D4
56.30%,D,D4
56.30%,E,E1
56.30%,E,E5
56.30%,F,F2
56.30%,F,F3
56.40%,A,A4
56.40%,A,A4
56.40%,A,A5
56.40%,A,A5
56.40%,A,A5
56.40%,B,B1
56.40%,B,B1
56.40%,B,B1
56.40%,B,B2
56.40%,B,B2
56.40%,B,B3
56.40%,B,B3
56.40%,B,B3
56.40%,B,B3
56.40%,B,B5
56.40%,B,B5
56.40%,B,B5
56.40%,B,B5
56.40%,C,C1
56.40%,C,C2
56.40%,C,C2
56.40%,C,C2
56.40%,C,C2
56.40%,C,C3
56.40%,C,C3
56.40%,C,C3
56.40%,C,C4
56.40%,C,C4
56.40%,C,C5
56.40%,C,C5
56.40%,D,D1
56.40%,D,D1
56.40%,D,D2
56.40%,D,D2
56.40%,D,D2
56.40%,D,D3
56.40%,D,D3
56.40%,D,D4
56.40%,D,D5
56.40%,D,D5
56.40%,D,D5
56.40%,E,E2
56.40%,F,F1
56.40%,F,F3
56.50%,A,A1
56.50%,A,A2
56.50%,A,A4
56.50%,A,A5
56.50%,A,A5
56.50%,A,A5
56.50%,A,A5
56.50%,A,A5
56.50%,B,B1
56.50%,B,B3
56.50%,B,B3
56.50%,B,B3
56.50%,B,B4
56.50%,B,B4
56.50%,B,B4
56.50%,B,B5
56.50%,B,B5
56.50%,B,B5
56.50%,B,B5
56.50%,B,B5
56.50%,C,C1
56.50%,C,C2
56.50%,C,C2
56.50%,C,C2
56.50%,C,C2
56.50%,C,C3
56.50%,C,C3
56.50%,C,C3
56.50%,C,C4
56.50%,C,C4
56.50%,C,C5
56.50%,D,D1
56.50%,D,D1
56.50%,D,D2
56.50%,D,D2
56.50%,D,D2
56.50%,D,D3
56.50%,E,E3
56.50%,E,E5
56.50%,F,F3
56.50%,G,G4
56.60%,A,A2
56.60%,A,A3
56.60%,A,A4
56.60%,A,A4
56.60%,A,A4
56.60%,A,A4
56.60%,A,A5
56.60%,A,A5
56.60%,B,B1
56.60%,B,B2
56.60%,B,B2
56.60%,B,B2
56.60%,B,B3
56.60%,B,B3
56.60%,B,B3
56.60%,B,B3
56.60%,B,B3
56.60%,B,B3
56.60%,B,B4
56.60%,B,B4
56.60%,B,B4
56.60%,B,B5
56.60%,B,B5
56.60%,B,B5
56.60%,B,B5
56.60%,C,C1
56.60%,C,C1
56.60%,C,C1
56.60%,C,C2
56.60%,C,C3
56.60%,C,C3
56.60%,C,C4
56.60%,C,C4
56.60%,C,C5
56.60%,C,C5
56.60%,C,C5
56.60%,C,C5
56.60%,D,D1
56.60%,D,D3
56.60%,E,E1
56.60%,E,E4
56.60%,E,E4
56.60%,E,E4
56.70%,A,A3
56.70%,A,A4
56.70%,A,A4
56.70%,A,A4
56.70%,A,A4
56.70%,A,A4
56.70%,A,A4
56.70%,A,A5
56.70%,A,A5
56.70%,A,A5
56.70%,B,B1
56.70%,B,B1
56.70%,B,B1
56.70%,B,B1
56.70%,B,B1
56.70%,B,B1
56.70%,B,B2
56.70%,B,B3
56.70%,B,B3
56.70%,B,B3
56.70%,B,B4
56.70%,B,B4
56.70%,B,B5
56.70%,B,B5
56.70%,B,B5
56.70%,B,B5
56.70%,B,B5
56.70%,B,B5
56.70%,B,B5
56.70%,C,C1
56.70%,C,C1
56.70%,C,C1
56.70%,C,C2
56.70%,C,C2
56.70%,C,C3
56.70%,C,C3
56.70%,D,D2
56.70%,D,D2
56.70%,D,D3
56.70%,D,D3
